Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Planet Coaster: Console Edition,PS5_b,Frontier Developments,Frontier Developments,,,,,,,,,,12/1/2021,6/17/2020,#VALUE!,,0,0,
Pragmata,PS5_b,Capcom,Capcom,,,,,,,,,,12/1/2021,6/11/2020,#VALUE!,,0,0,
Pragmata,XS_b,Capcom,Capcom,,,,,,,,,,12/1/2021,6/12/2020,#VALUE!,,0,0,
Pragmata,PC_b,Capcom,Capcom,,,,,,,,,,12/1/2021,6/12/2020,#VALUE!,,0,0,
Project Athia,PS5_b,Square Enix,Square Enix,,,,,,,,,,12/1/2021,6/11/2020,#VALUE!,,0,0,
Project Athia,PC_b,Square Enix,Square Enix,,,,,,,,,,12/1/2021,6/15/2020,#VALUE!,,0,0,
Quantum Error,PS5_b,TeamKill Media,TeamKill Media,,,,,,,,,,12/1/2021,6/15/2020,#VALUE!,,0,0,
Quantum Error,PS4_b,TeamKill Media,TeamKill Media,,,,,,,,,,12/1/2021,6/15/2020,#VALUE!,,0,0,
Resident Evil 8: Village,XS_b,Capcom,Capcom,,,,,,,,,,12/1/2021,6/12/2020,#VALUE!,,0,0,
Resident Evil 8: Village,PC_b,Capcom,Capcom,,,,,,,,,,12/1/2021,6/12/2020,#VALUE!,,0,0,
Roots of Pacha,XS_b,Crytivo Games,Soda Den,,,,,,,,,,12/1/2021,6/16/2020,#VALUE!,,0,0,
Roots of Pacha,XOne_b,Crytivo Games,Soda Den,,,,,,,,,,12/1/2021,6/16/2020,#VALUE!,,0,0,
Roots of Pacha,PS5_b,Crytivo Games,Soda Den,,,,,,,,,,12/1/2021,6/16/2020,#VALUE!,,0,0,
Roots of Pacha,PS4_b,Crytivo Games,Soda Den,,,,,,,,,,12/1/2021,6/16/2020,#VALUE!,,0,0,
Roots of Pacha,PC_b,Crytivo Games,Soda Den,,,,,,,,,,12/1/2021,6/16/2020,#VALUE!,,0,0,
Roots of Pacha,NS_b,Crytivo Games,Soda Den,,,,,,,,,,12/1/2021,6/16/2020,#VALUE!,,0,0,
S.T.A.L.K.E.R. 2,XS_b,GSC Game World,GSC Game World,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Second Extinction,XOne_b,Systemic Reaction,Systemic Reaction,,,,,,,,,,12/1/2021,6/17/2020,#VALUE!,,0,0,
Second Extinction,PC_b,Systemic Reaction,Systemic Reaction,,,,,,,,,,12/1/2021,6/17/2020,#VALUE!,,0,0,
Senua's Saga: Hellblade 2,XS_b,Xbox Game Studios,Ninja Theory,,,,,,,,,,12/1/2021,12/13/2019,#VALUE!,,0,0,
Senua's Saga: Hellblade 2,PC_b,Xbox Game Studios,Ninja Theory,,,,,,,,,,12/1/2021,1/10/2020,#VALUE!,,0,0,
Sherlock Holmes: Chapter One,XS_b,Frogwares,Frogwares,,,,,,,,,,12/1/2021,6/16/2020,#VALUE!,,0,0,
Sherlock Holmes: Chapter One,XOne_b,Frogwares,Frogwares,,,,,,,,,,12/1/2021,6/16/2020,#VALUE!,,0,0,
Sherlock Holmes: Chapter One,PS5_b,Frogwares,Frogwares,,,,,,,,,,12/1/2021,6/16/2020,#VALUE!,,0,0,
Sherlock Holmes: Chapter One,PS4_b,Frogwares,Frogwares,,,,,,,,,,12/1/2021,6/16/2020,#VALUE!,,0,0,
Sherlock Holmes: Chapter One,PC_b,Frogwares,Frogwares,,,,,,,,,,12/1/2021,6/16/2020,#VALUE!,,0,0,
Shibito Magire,PS4_b,Experience Inc.,Experience Inc.,,,,,,,,,,12/1/2021,1/14/2020,#VALUE!,,0,0,
Shibito Magire,NS_b,Experience Inc.,Experience Inc.,,,,,,,,,,12/1/2021,1/14/2020,#VALUE!,,0,0,
Solar Ash,PS5_b,Annapurna Interactive,Heart Machine,,,,,,,,,,12/1/2021,6/16/2020,#VALUE!,,0,0,
Solar Ash,PS4_b,Annapurna Interactive,Heart Machine,,,,,,,,,,12/1/2021,6/16/2020,#VALUE!,,0,0,
Solar Ash,PC_b,Annapurna Interactive,Heart Machine,6.5,,,,,,,,,12/1/2021,6/16/2020,#VALUE!,,0,0,
Stray,PS4_b,Annapurna Interactive,Blue Twelve Studio,,,,,,,,,,12/1/2021,6/17/2020,#VALUE!,,0,0,
Suicide Squad: Kill the Justice League,PC_b,Warner Bros. Interactive Entertainment,Rocksteady Studios,,,,,,,,,,12/1/2021,8/22/2020,#VALUE!,,0,0,
Suicide Squad: Kill the Justice League,PS5_b,Warner Bros. Interactive Entertainment,Rocksteady Studios,,,,,,,,,,12/1/2021,8/22/2020,#VALUE!,,0,0,
Suicide Squad: Kill the Justice League,XS_b,Warner Bros. Interactive Entertainment,Rocksteady Studios,,,,,,,,,,12/1/2021,8/22/2020,#VALUE!,,0,0,
Tetris Effect Connected,PC_b,Enhance,"Tetris Online, Inc",,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
The Gunk,PC_b,Thunderful Publishing AB,Image & Form Games,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
The Gunk,XS_b,Thunderful Publishing AB,Image & Form Games,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
The Gunk,XOne_b,Thunderful Publishing AB,Image & Form Games,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
The Lord of the Rings: Gollum,XS_b,Daedalic Entertainment,Daedalic Entertainment,1.5,,,,,,,,,12/1/2021,1/10/2020,#VALUE!,,0,0,
The Lord of the Rings: Gollum,PS5_b,Daedalic Entertainment,Daedalic Entertainment,,,,,,,,,,12/1/2021,1/10/2020,#VALUE!,,0,0,
The Lord of the Rings: Gollum,PC_b,Daedalic Entertainment,Daedalic Entertainment,,,,,,,,,,12/1/2021,1/10/2020,#VALUE!,,0,0,
Big Brain Academy: Brain vs. Brain,NS_b,Nintendo,Nintendo,,,,1.94m,,,,,,12/3/2021,9/11/2021,#VALUE!,,0,0,
Danganronpa Decadence,NS_b,Spike Chunsoft,Spike Chunsoft,,,,,,,,,,12/3/2021,6/15/2021,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All,PC_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,12/3/2021,12/24/2021,#VALUE!,,0,0,
Halo Infinite,XOne_b,Microsoft Studios,343 Industries,,,,,,,,,,12/8/2021,6/19/2019,#VALUE!,,0,0,
Halo Infinite,PC_b,Microsoft Studios,343 Industries,,,,,,,,,,12/8/2021,6/19/2019,#VALUE!,,0,0,
Halo Infinite,XS_b,Xbox Game Studios,Microsoft Game Studios,8,,,,,,,,,12/8/2021,12/13/2019,#VALUE!,,0,0,
Monster Rancher 1 & 2 DX,NS_b,Koei Tecmo,Koei Tecmo Games,,,,,,,,,,12/9/2021,8/27/2021,#VALUE!,,0,0,
Metroid Prime 4,NS_b,Nintendo,Nintendo,,,,,,,,,,12/31/2021,1/25/2019,#VALUE!,,0,0,
S.T.A.L.K.E.R. 2,PC_b,GSC Game World,GSC Game World,,,,,,,,,,12/31/2021,,#VALUE!,,0,0,
Final Fantasy XVI,PC_b,Square Enix,Square Enix,,,,,,,,,,12/31/2021,9/16/2020,#VALUE!,,0,0,
Hogwarts Legacy,PS5_b,Warner Bros. Interactive Entertainment,Avalanche Studios,,,,,,,,,,12/31/2021,9/16/2020,#VALUE!,,0,0,
Monument Valley 3,All_b,Ustwo Games,Ustwo Games,,,,,,,,,,1/1/2022,1/30/2021,#VALUE!,,0,0,
Monster Hunter Rise,PC_b,Capcom,Capcom,,,,,,,,,,1/12/2022,1/18/2022,#VALUE!,,0,0,
God of War,PC_b,PlayStation PC,SIE Santa Monica Studio,,,,0.97m,,,,,,1/14/2022,5/26/2022,#VALUE!,,0,0,
Needy Streamer Overload,All_b,WSS playground,WSS playground,,,,1.00m,,,,,,1/21/2022,6/30/2023,#VALUE!,,0,0,
Dread Hunger,PC_b,Digital Confectioners,Dread Hunger Team,,,,1.00m,,,,,,1/26/2022,6/24/2023,#VALUE!,,0,0,
PokÃƒÂ©mon Legends: Arceus,NS_b,Nintendo,Game Freak,8,,,14.83m,,,,,,1/28/2022,2/26/2021,#VALUE!,,0,0,
Dying Light 2 Stay Human,All_b,Techland,Techland,,,,5.00m,,,,,,2/4/2022,4/22/2022,#VALUE!,,0,0,
Sifu,All_b,Sloclap,Sloclap,,,,2.00m,,,,,,2/8/2022,3/2/2022,#VALUE!,,0,0,
Retro Bowl,NS_b,Five Aces Publishing,New Star Games,,,,,,,,,,2/10/2022,3/1/2022,#VALUE!,,0,0,
Rise of the Third Power,NS_b,Unknown,Stegosoft Games,,,,,,,,,,2/10/2022,3/1/2022,#VALUE!,,0,0,
Infernax,NS_b,The Arcade Crew,Berzerk Studio,,,,,,,,,,2/14/2022,4/19/2022,#VALUE!,,0,0,
Dynasty Warriors 9 Empires,All_b,Koei Tecmo,Omega Force,,,,0.28m,,,,,,2/15/2022,2/28/2022,#VALUE!,,0,0,
Horizon: Forbidden West,All_b,Sony Interactive Entertainment,Guerrilla Games,,,,8.40m,,,,,,2/18/2022,2/17/2022,#VALUE!,,0,0,
Horizon: Forbidden West,PS5_b,Sony Interactive Entertainment,Guerrilla Games,7.5,,,,,,,,,2/18/2022,6/11/2020,#VALUE!,,0,0,
Horizon: Forbidden West,PS4_b,Sony Interactive Entertainment,Guerrilla Games,,,,,,,,,,2/18/2022,1/10/2021,#VALUE!,,0,0,
Monark,All_b,FuRyu Corporation,Lancarse,,,,0.05m,,,,,,2/22/2022,10/21/2021,#VALUE!,,0,0,
Elden Ring,All_b,Bandai Namco Entertainment,From Software,,,,20.50m,,,,,,2/25/2022,2/28/2022,#VALUE!,,0,0,
Elden Ring,PS5_b,Bandai Namco Entertainment,From Software,,,,3.64m,,,,,,2/25/2022,1/18/2023,#VALUE!,,0,0,
Elden Ring,XS_b,Bandai Namco Entertainment,From Software,,,,3.04m,,,,,,2/25/2022,1/18/2023,#VALUE!,,0,0,
Elden Ring,PS4_b,Bandai Namco Entertainment,From Software,,,,2.67m,,,,,,2/25/2022,1/18/2023,#VALUE!,,0,0,
Elden Ring,PC_b,Bandai Namco Entertainment,From Software,8.5,,,,,,,,,2/25/2022,1/18/2023,#VALUE!,,0,0,
Elden Ring,XOne_b,Bandai Namco Entertainment,From Software,,,,,,,,,,2/25/2022,1/18/2023,#VALUE!,,0,0,
GRID Legends,PC_b,Electronic Arts,Codemasters,,,,,,,,,,2/25/2022,7/24/2021,#VALUE!,,0,0,
Atelier Sophie 2: The Alchemist of the Mysterious Dream,All_b,Koei Tecmo,Gust,,,,0.20m,,,,,,2/25/2022,5/11/2022,#VALUE!,,0,0,
Aperture Desk Job,PC_b,Valve,Valve,,,,,,,,,,3/1/2022,1/29/2023,#VALUE!,,0,0,
Babylon's Fall,PS4_b,Square Enix,PlatinumGames,,,,,,,,,,3/3/2022,4/9/2019,#VALUE!,,0,0,
Babylon's Fall,PC_b,Square Enix,PlatinumGames,3,,,,,,,,,3/3/2022,4/9/2019,#VALUE!,,0,0,
Babylon's Fall,PS5_b,Square Enix,PlatinumGames,,,,,,,,,,3/3/2022,6/13/2021,#VALUE!,,0,0,
Triangle Strategy,All_b,Square Enix,Square Enix,,,,1.00m,,,,,,3/4/2022,12/21/2022,#VALUE!,,0,0,
Triangle Strategy,NS_b,Nintendo,Square Enix,7.5,,,0.80m,,,,,,3/4/2022,4/8/2022,#VALUE!,,0,0,
Gran Turismo 7,PS4_b,Sony Computer Entertainment,Polyphony Digital,,,,,,,,,,3/4/2022,,#VALUE!,,0,0,
Gran Turismo 7,PS5_b,Sony Interactive Entertainment,Polyphony Digital,8,,,,,,,,,3/4/2022,8/2/2021,#VALUE!,,0,0,
Ryan's Rescue Squad,NS_b,Outright Games,Stage Clear Studios,,,,,,,,,,3/4/2022,8/11/2022,#VALUE!,,0,0,
Core Keeper,PC_b,Fireshine Games,Pugstorm Game Studios,,,,0.50m,,,,,,3/8/2022,3/11/2022,#VALUE!,,0,0,
WWE 2K22,All_b,2K Sports,Visual Concepts,,,,,,,,,,3/11/2022,9/21/2021,#VALUE!,,0,0,
Rune Factory 5,NS_b,Marvelous Entertainment,Xseed Games,7,,,0.50m,,,,,,3/22/2022,2/13/2019,#VALUE!,,0,0,
Kirby and the Forgotten Land,NS_b,Nintendo,HAL Laboratory,8,,,6.46m,,,,,,3/25/2022,1/15/2022,#VALUE!,,0,0,
Death Stranding Director's Cut,PC_b,505 Games,Kojima Productions,,,,,,,,,,3/30/2022,4/5/2023,#VALUE!,,0,0,
Lego Star Wars: The Skywalker Saga,All_b,Warner Bros. Interactive Entertainment,TT Games,,,,3.20m,,,,,,4/5/2022,4/22/2022,#VALUE!,,0,0,
Chrono Cross: The Radical Dreamers Edition,NS_b,Square Enix,Square Enix,,,,,,,,,,4/7/2022,2/9/2022,#VALUE!,,0,0,
Chrono Cross: The Radical Dreamers Edition,PS4_b,Square-Enix,Square Enix,,,,,,,,,,4/7/2022,4/19/2022,#VALUE!,,0,0,
13 Sentinels: Aegis Rim,NS_b,Sega,Vanillaware,,,,,,,,,,4/12/2022,11/28/2022,#VALUE!,,0,0,
Winning Post 9 2022,All_b,Koei Tecmo,Koei Tecmo Games,,,,0.10m,,,,,,4/14/2022,8/3/2022,#VALUE!,,0,0,
eBASEBALL Powerful Pro Baseball 2022,All_b,Konami,Konami,,,,0.50m,,,,,,4/21/2022,6/9/2022,#VALUE!,,0,0,
Nintendo Switch Sports,NS_b,Nintendo,Nintendo,3,,,9.60m,,,,,,4/29/2022,2/9/2022,#VALUE!,,0,0,
V Rising,PC_b,Stunlock Studios,Stunlock Studios,,,,3.00m,,,,,,5/17/2022,5/24/2022,#VALUE!,,0,0,
Taiko Risshiden V DX,All_b,Koei Tecmo,Koei Tecmo Games,,,,0.18m,,,,,,5/19/2022,8/3/2022,#VALUE!,,0,0,
Forspoken,PS5_b,Square Enix,Luminous Productions,,,,,,,,,,5/24/2022,9/11/2021,#VALUE!,,0,0,
Forspoken,PC_b,Square Enix,Luminous Productions,,,,,,,,,,5/24/2022,9/11/2021,#VALUE!,,0,0,
fault - StP - LIGHTKRAVTE,PC_b,Phoenixx Inc.,ALICE IN DISSONANCE,,,,,,,,,,5/28/2022,9/21/2022,#VALUE!,,0,0,
Mario Strikers: Battle League,NS_b,Nintendo,Nintendo,5.5,,,2.54m,,,,,,6/10/2022,2/9/2022,#VALUE!,,0,0,
The Quarry,XS_b,2K Games,Supermassive Games Ltd.,,,,,,,,,,6/10/2022,4/27/2022,#VALUE!,,0,0,
The Quarry,XOne_b,2K Games,Supermassive Games Ltd.,,,,,,,,,,6/10/2022,4/27/2022,#VALUE!,,0,0,
The Quarry,PS5_b,2K Games,Supermassive Games Ltd.,6,,,,,,,,,6/10/2022,4/27/2022,#VALUE!,,0,0,
The Quarry,PS4_b,2K Games,Supermassive Games Ltd.,,,,,,,,,,6/10/2022,4/27/2022,#VALUE!,,0,0,
The Quarry,PC_b,2K Games,Supermassive Games Ltd.,,,,,,,,,,6/10/2022,4/27/2022,#VALUE!,,0,0,
Teenage Mutant Ninja Turtles: Shredder's Revenge,All_b,DotEmu,Tribute Games,,,,1.00m,,,,,,6/16/2022,7/13/2022,#VALUE!,,0,0,
Teenage Mutant Ninja Turtles: Shredder's Revenge,PS4_b,DotEmu,Tribute Games,,,,,,,,,,6/16/2022,6/10/2022,#VALUE!,,0,0,
Teenage Mutant Ninja Turtles: Shredder's Revenge,PC_b,DotEmu,Tribute Games,,,,,,,,,,6/16/2022,6/10/2022,#VALUE!,,0,0,
Teenage Mutant Ninja Turtles: Shredder's Revenge,NS_b,DotEmu,Tribute Games,8,,,,,,,,,6/16/2022,6/10/2022,#VALUE!,,0,0,
Sonic Origins,XS_b,Sega,Sega,,,,,,,,,,6/23/2022,4/27/2022,#VALUE!,,0,0,
Sonic Origins,XOne_b,Sega,Sega,,,,,,,,,,6/23/2022,4/27/2022,#VALUE!,,0,0,
Sonic Origins,PS5_b,Sega,Sega,,,,,,,,,,6/23/2022,4/27/2022,#VALUE!,,0,0,
Sonic Origins,PS4_b,Sega,Sega,,,,,,,,,,6/23/2022,4/27/2022,#VALUE!,,0,0,
Sonic Origins,PC_b,Sega,Sega,,,,,,,,,,6/23/2022,4/27/2022,#VALUE!,,0,0,
Sonic Origins,NS_b,Sega,Sega,,,,,,,,,,6/23/2022,4/27/2022,#VALUE!,,0,0,
Pocky & Rocky Reshrined,All_b,Natsume Atari,Tengo Project,,,,0.10m,,,,,,6/23/2022,7/14/2022,#VALUE!,,0,0,
Fire Emblem Warriors: Three Hopes,NS_b,Nintendo,Omega Force,6,,,1.00m,,,,,,6/24/2022,2/9/2022,#VALUE!,,0,0,
AI: The Somnium Files - nirvanA Initiative,NS_b,Spike Chunsoft,Spike Chunsoft,,,,,,,,,,6/24/2022,12/8/2022,#VALUE!,,0,0,
Capcom Fighting Collection,XOne_b,Capcom,Capcom,,,,,,,,,,6/24/2022,4/27/2022,#VALUE!,,0,0,
Capcom Fighting Collection,PS4_b,Capcom,Capcom,,,,,,,,,,6/24/2022,4/27/2022,#VALUE!,,0,0,
Capcom Fighting Collection,PC_b,Capcom,Capcom,,,,,,,,,,6/24/2022,4/27/2022,#VALUE!,,0,0,
Capcom Fighting Collection,NS_b,Capcom,Capcom,,,,,,,,,,6/24/2022,4/27/2022,#VALUE!,,0,0,
Portal: Companion Collection,NS_b,Valve Corporation,Valve Corporation,,,,,,,,,,6/28/2022,12/1/2022,#VALUE!,,0,0,
Monster Hunter Rise: Sunbreak,All_b,Capcom,Capcom,,,,6.10m,,,,,,6/30/2022,7/5/2022,#VALUE!,,0,0,
Cuphead - The Delicious Last Course,All_b,Studio MDHR,Studio MDHR,,,,2.00m,,,,,,6/30/2022,6/10/2022,#VALUE!,,0,0,
Stray,PC_b,Annapurna Interactive,Blue Twelve Studio,,,,,,,,,,7/19/2022,6/17/2020,#VALUE!,,0,0,
Nobunaga's Ambition: Shinsei,All_b,Koei Tecmo,Koei Tecmo Games,,,,0.20m,,,,,,7/21/2022,11/4/2022,#VALUE!,,0,0,
Live A Live,NS_b,Nintendo,Square Enix,,,,0.50m,,,,,,7/22/2022,9/2/2022,#VALUE!,,0,0,
Xenoblade Chronicles 3,NS_b,Nintendo,Monolith Soft,9,,,1.86m,,,,,,7/29/2022,2/9/2022,#VALUE!,,0,0,
Digimon Survive,PS4_b,Bandai Namco Entertainment,WitchCraft,,,,,,,,,,7/29/2022,7/31/2022,#VALUE!,,0,0,
Digimon Survive,NS_b,Bandai Namco Entertainment,WitchCraft,,,5,,,,,,,7/29/2022,7/31/2022,#VALUE!,,0,0,
Digimon Survive,XOne_b,Bandai Namco Entertainment,WitchCraft,,,,,,,,,,7/29/2022,7/31/2022,#VALUE!,,0,0,
Digimon Survive,PC_b,Bandai Namco Entertainment,WitchCraft,,,,,,,,,,7/29/2022,7/31/2022,#VALUE!,,0,0,
Digimon Survive,All_b,Bandai Namco Entertainment,Hyde,,,,0.50m,,,,,,7/29/2022,12/2/2022,#VALUE!,,0,0,
Cult of the Lamb,All_b,Devolver Digital,Massive Monster,,,,1.00m,,,,,,8/11/2022,8/18/2022,#VALUE!,,0,0,
Marvel's Spider-Man Remastered,PC_b,PlayStation PC,Insomniac Games,,,,1.50m,,,,,,8/12/2022,5/24/2023,#VALUE!,,0,0,
Rollerdrome,PS5_b,Private Division,Roll7,7.5,,,,,,,,,8/16/2022,8/14/2022,#VALUE!,,0,0,
Rollerdrome,PS4_b,Private Division,Roll7,,,,,,,,,,8/16/2022,8/14/2022,#VALUE!,,0,0,
Rollerdrome,PC_b,Private Division,Roll7,,,,,,,,,,8/16/2022,8/14/2022,#VALUE!,,0,0,
PGA Tour 2K,Series_b,2K Sports,HB Studios,,,,,,,,,,8/21/2022,2/7/2023,#VALUE!,,0,0,
Earth Defense Force 6,All_b,D3 Publisher,Sandlot,,,,0.30m,,,,,,8/25/2022,9/2/2022,#VALUE!,,0,0,
Soul Hackers 2,XS_b,Sega,Atlus,,,,,,,,,,8/26/2022,6/4/2022,#VALUE!,,0,0,
Soul Hackers 2,XOne_b,Sega,Atlus,,,,,,,,,,8/26/2022,6/4/2022,#VALUE!,,0,0,
Soul Hackers 2,PS5_b,Sega,Atlus,7.5,,,,,,,,,8/26/2022,6/4/2022,#VALUE!,,0,0,
Soul Hackers 2,PS4_b,Sega,Atlus,,,,,,,,,,8/26/2022,6/4/2022,#VALUE!,,0,0,
Soul Hackers 2,PC_b,Sega,Atlus,,,,,,,,,,8/26/2022,6/4/2022,#VALUE!,,0,0,
Teenage Mutant Ninja Turtles: The Cowabunga Collection,All_b,Konami,Digital Eclipse,,,,1.00m,,,,,,8/30/2022,4/7/2023,#VALUE!,,0,0,
F1 Manager 2022,All_b,Frontier Developments,Frontier Developments,,,,0.60m,,,,,,8/30/2022,1/10/2023,#VALUE!,,0,0,
Teenage Mutant Ninja Turtles: The Cowabunga Collection,NS_b,Konami,Digital Eclipse,,,,,,,,,,8/30/2022,9/5/2022,#VALUE!,,0,0,
Splatoon 3,NS_b,Nintendo,Nintendo,8.5,,,10.67m,,,,,,9/9/2022,2/17/2021,#VALUE!,,0,0,
Freedom Planet 2,PC_b,GalaxyTrail Games,GalaxyTrail Games,,,,,,,,,,9/13/2022,4/10/2019,#VALUE!,,0,0,
Return to Monkey Island,NS_b,Devolver Digital,Terrible Toybox,,,,,,,,,,9/19/2022,8/24/2022,#VALUE!,,0,0,
Return to Monkey Island,PC_b,Devolver Digital,Terrible Toybox,,,,,,,,,,9/19/2022,8/24/2022,#VALUE!,,0,0,
The Diofield Chronicle,PS4_b,Square Enix,Square Enix,,,,,,,,,,9/20/2022,7/3/2022,#VALUE!,,0,0,
Slime Rancher 2,All_b,Monomi Park,Monomi Park,,,,0.30m,,,,,,9/22/2022,9/23/2022,#VALUE!,,0,0,
The Legend of Heroes: Trails from Zero,PS4_b,NIS America,Nihon Falcom Corporation,,,,,,,,,,9/27/2022,11/7/2022,#VALUE!,,0,0,
The Legend of Heroes: Trails from Zero,PC_b,NIS America,Nihon Falcom Corporation,,,,,,,,,,9/27/2022,6/27/2021,#VALUE!,,0,0,
The Legend of Heroes: Trails from Zero,NS_b,NIS America,Nihon Falcom Corporation,,,,,,,,,,9/27/2022,11/7/2022,#VALUE!,,0,0,
Let's Build a Zoo,PS4_b,No More Robots,Springloaded,,,,,,,,,,9/29/2022,10/3/2022,#VALUE!,,0,0,
Overwatch 2,PS4_b,Blizzard Entertainment,Blizzard Entertainment,,,,,,,,,,10/4/2022,10/12/2022,#VALUE!,,0,0,
NieR: Automata The End of YoRHa Edition,NS_b,Square Enix,PlatinumGames,,,,,,,,,,10/6/2022,6/28/2022,#VALUE!,,0,0,
PGA Tour 2K23,All_b,2K Sports,HB Studios,,,,,,,,,,10/14/2022,9/28/2022,#VALUE!,,0,0,
Persona 5 Royal,NS_b,Sega,Atlus,,,,,,,,,,10/21/2022,11/7/2022,#VALUE!,,0,0,
Persona 5 Royal,XOne_b,Atlus,Atlus,,,,,,,,,,10/21/2022,11/7/2022,#VALUE!,,0,0,
Gotham Knights,XS_b,Warner Bros. Interactive Entertainment,Warner Bros. Interactive Entertainment,,,,,,,,,,10/25/2022,8/22/2020,#VALUE!,,0,0,
Gotham Knights,XOne_b,Warner Bros. Interactive Entertainment,Warner Bros. Interactive Entertainment,,,,,,,,,,10/25/2022,8/22/2020,#VALUE!,,0,0,
Gotham Knights,PS5_b,Warner Bros. Interactive Entertainment,Warner Bros. Interactive Entertainment,,,,,,,,,,10/25/2022,8/22/2020,#VALUE!,,0,0,
Gotham Knights,PS4_b,Warner Bros. Interactive Entertainment,Warner Bros. Interactive Entertainment,,,,,,,,,,10/25/2022,8/22/2020,#VALUE!,,0,0,
Gotham Knights,PC_b,Warner Bros. Interactive Entertainment,Warner Bros. Interactive Entertainment,,,,,,,,,,10/25/2022,8/22/2020,#VALUE!,,0,0,
Victoria 3,PC_b,Paradox Interactive,Paradox Development,,,,0.50m,,,,,,10/25/2022,11/19/2022,#VALUE!,,0,0,
Bayonetta 3,NS_b,Nintendo,PlatinumGames,7.5,,,1.07m,,,,,,10/28/2022,12/31/2017,#VALUE!,,0,0,
Sonic Frontiers,All_b,Sega,Sonic Team,,,,3.50m,,,,,,11/8/2022,12/13/2022,#VALUE!,,0,0,
God of War: RagnarÃƒÂ¶k,All_b,Sony Interactive Entertainment,Sony Computer Entertainment,,,,11.00m,,,,,,11/9/2022,11/23/2022,#VALUE!,,0,0,
God of War: RagnarÃƒÂ¶k,PS5_b,Sony Interactive Entertainment,Sony Computer Entertainment,,,,,,,,,,11/9/2022,11/23/2022,#VALUE!,,0,0,
God of War: RagnarÃƒÂ¶k,PS4_b,Sony Computer Entertainment,Sony Computer Entertainment,7,,,,,,,,,11/9/2022,11/23/2022,#VALUE!,,0,0,
Starfield,PC_b,Bethesda Softworks,Bethesda Game Studios,,,,,,,,,,11/11/2022,6/17/2020,#VALUE!,,0,0,
Starfield,XS_b,Bethesda Softworks,Bethesda Game Studios,,,,,,,,,,11/11/2022,6/17/2020,#VALUE!,,0,0,
Tactics Ogre: Reborn,NS_b,Square Enix,Square Enix,,,,,,,,,,11/11/2022,11/29/2022,#VALUE!,,0,0,
Somerville,XS_b,Jumpship,Jumpship,5,,,,,,,,,11/15/2022,6/13/2021,#VALUE!,,0,0,
Somerville,XOne_b,Jumpship,Jumpship,,,,,,,,,,11/15/2022,6/13/2021,#VALUE!,,0,0,
Somerville,PC_b,Jumpship,Jumpship,,,,,,,,,,11/15/2022,6/13/2021,#VALUE!,,0,0,
PokÃƒÂ©mon Scarlet / Violet,NS_b,Nintendo,Game Freak,7,,,22.66m,,,,,,11/18/2022,5/31/2022,#VALUE!,,0,0,
The Outbound Ghost,NS_b,Merge Games,Digerati,,,,,,,,,,11/25/2022,3/21/2023,#VALUE!,,0,0,
Diablo IV,All_b,Blizzard Entertainment,Blizzard Entertainment,,,,,,,,,,12/1/2022,10/29/2020,#VALUE!,,0,0,
Homeworld 3,PC_b,Gearbox Software,Blackbird Interactive,,,,,,,,,,12/1/2022,11/27/2019,#VALUE!,,0,0,
Chained Echoes,NS_b,DECK13 Interactive GmbH,Matthias Linda,9,,,,,,,,,12/8/2022,10/17/2022,#VALUE!,,0,0,
Witch on the Holy Night,PS4_b,Type-Moon,Type-Moon,,,,,,,,,,12/8/2022,7/5/2023,#VALUE!,,0,0,
Jagged Alliance 3,PC_b,THQ Nordic,Haemimont Games,,,,,,,,,,12/30/2022,9/18/2021,#VALUE!,,0,0,
Fire Emblem Engage,NS_b,Nintendo,Intelligent Systems,8.5,,9,1.61m,,,,,,1/20/2023,9/13/2022,#VALUE!,,0,0,
Risen,NS_b,THQ Nordic,Piranha Bytes,,,,,,,,,,1/24/2023,6/8/2023,#VALUE!,,0,0,
Disgaea 7,All_b,Nippon Ichi Software,Nippon Ichi Software,,,,0.05m,,,,,,1/26/2023,2/10/2023,#VALUE!,,0,0,
PowerWash Simulator,PS5_b,Square Enix,FuturLab,,,,,,,,,,1/31/2023,1/21/2023,#VALUE!,,0,0,
Metroid Prime Remastered,NS_b,Nintendo,Retro Studios,,,,1.09m,,,,,,2/8/2023,2/9/2023,#VALUE!,,0,0,
Hogwarts Legacy,All_b,Warner Bros. Interactive Entertainment,Avalanche Software,,,,15.00m,,,,,,2/10/2023,2/23/2023,#VALUE!,,0,0,
Coven and the Labyrinth of Galleria,PS4_b,NIS America,Nippon Ichi Software,,,,,,,,,,2/14/2023,5/7/2019,#VALUE!,,0,0,
